Provinsi,NamaKab/Kota,KodeKab/Kota,Lapangan pekerjaan,Jumlah kepala rumah tangga yang bekerja
SULAWESI TENGGARA,BUTON TENGAH,7414,Hotel dan rumah makan,13
SULAWESI TENGGARA,BUTON TENGAH,7414,Transportasi dan pergudangan,628
SULAWESI TENGGARA,BUTON TENGAH,7414,Informasi & komunikasi,4
SULAWESI TENGGARA,BUTON TENGAH,7414,Keuangan dan asuransi,5
SULAWESI TENGGARA,BUTON TENGAH,7414,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",9
SULAWESI TENGGARA,BUTON TENGAH,7414,Pemulung,345
SULAWESI TENGGARA,BUTON TENGAH,7414,Lainnya,123
SULAWESI TENGGARA,BUTON SELATAN,7415,Pertanian tanaman padi & palawija,"2,365"
SULAWESI TENGGARA,BUTON SELATAN,7415,Hortikultura,125
SULAWESI TENGGARA,BUTON SELATAN,7415,Perkebunan,378
SULAWESI TENGGARA,BUTON SELATAN,7415,Perikanan Tangkap,"1,948"
SULAWESI TENGGARA,BUTON SELATAN,7415,Perikanan Budidaya,58
SULAWESI TENGGARA,BUTON SELATAN,7415,Peternakan,36
SULAWESI TENGGARA,BUTON SELATAN,7415,Kehutanan/ pertanian lainnya,50
SULAWESI TENGGARA,BUTON SELATAN,7415,Pertambangan /penggalian,303
SULAWESI TENGGARA,BUTON SELATAN,7415,Industri pengolahan,157
SULAWESI TENGGARA,BUTON SELATAN,7415,Listrik dan gas,11
SULAWESI TENGGARA,BUTON SELATAN,7415,Bangunan /konstruksi,618
SULAWESI TENGGARA,BUTON SELATAN,7415,Perdagangan,445
SULAWESI TENGGARA,BUTON SELATAN,7415,Hotel dan rumah makan,2
SULAWESI TENGGARA,BUTON SELATAN,7415,Transportasi dan pergudangan,336
SULAWESI TENGGARA,BUTON SELATAN,7415,Informasi & komunikasi,0
SULAWESI TENGGARA,BUTON SELATAN,7415,Keuangan dan asuransi,2
SULAWESI TENGGARA,BUTON SELATAN,7415,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",10
SULAWESI TENGGARA,BUTON SELATAN,7415,Pemulung,127
SULAWESI TENGGARA,BUTON SELATAN,7415,Lainnya,243
SULAWESI TENGGARA,KOTA KENDARI,7471,Pertanian tanaman padi & palawija,439
SULAWESI TENGGARA,KOTA KENDARI,7471,Hortikultura,98
SULAWESI TENGGARA,KOTA KENDARI,7471,Perkebunan,195
SULAWESI TENGGARA,KOTA KENDARI,7471,Perikanan Tangkap,983
SULAWESI TENGGARA,KOTA KENDARI,7471,Perikanan Budidaya,38
SULAWESI TENGGARA,KOTA KENDARI,7471,Peternakan,44
SULAWESI TENGGARA,KOTA KENDARI,7471,Kehutanan/ pertanian lainnya,47
SULAWESI TENGGARA,KOTA KENDARI,7471,Pertambangan /penggalian,170
SULAWESI TENGGARA,KOTA KENDARI,7471,Industri pengolahan,552
SULAWESI TENGGARA,KOTA KENDARI,7471,Listrik dan gas,89
SULAWESI TENGGARA,KOTA KENDARI,7471,Bangunan /konstruksi,"3,838"
SULAWESI TENGGARA,KOTA KENDARI,7471,Perdagangan,"2,352"
SULAWESI TENGGARA,KOTA KENDARI,7471,Hotel dan rumah makan,198
SULAWESI TENGGARA,KOTA KENDARI,7471,Transportasi dan pergudangan,"3,240"
SULAWESI TENGGARA,KOTA KENDARI,7471,Informasi & komunikasi,44
SULAWESI TENGGARA,KOTA KENDARI,7471,Keuangan dan asuransi,65
SULAWESI TENGGARA,KOTA KENDARI,7471,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",75
SULAWESI TENGGARA,KOTA KENDARI,7471,Pemulung,"2,019"
SULAWESI TENGGARA,KOTA KENDARI,7471,Lainnya,603
SULAWESI TENGGARA,KOTA BAUBAU,7472,Pertanian tanaman padi & palawija,"1,242"
SULAWESI TENGGARA,KOTA BAUBAU,7472,Hortikultura,249
SULAWESI TENGGARA,KOTA BAUBAU,7472,Perkebunan,152
SULAWESI TENGGARA,KOTA BAUBAU,7472,Perikanan Tangkap,862
SULAWESI TENGGARA,KOTA BAUBAU,7472,Perikanan Budidaya,234
SULAWESI TENGGARA,KOTA BAUBAU,7472,Peternakan,31
SULAWESI TENGGARA,KOTA BAUBAU,7472,Kehutanan/ pertanian lainnya,75
SULAWESI TENGGARA,KOTA BAUBAU,7472,Pertambangan /penggalian,92
SULAWESI TENGGARA,KOTA BAUBAU,7472,Industri pengolahan,548
SULAWESI TENGGARA,KOTA BAUBAU,7472,Listrik dan gas,20
SULAWESI TENGGARA,KOTA BAUBAU,7472,Bangunan /konstruksi,"1,648"
SULAWESI TENGGARA,KOTA BAUBAU,7472,Perdagangan,"1,595"
SULAWESI TENGGARA,KOTA BAUBAU,7472,Hotel dan rumah makan,35
SULAWESI TENGGARA,KOTA BAUBAU,7472,Transportasi dan pergudangan,"1,776"
SULAWESI TENGGARA,KOTA BAUBAU,7472,Informasi & komunikasi,4
SULAWESI TENGGARA,KOTA BAUBAU,7472,Keuangan dan asuransi,14
SULAWESI TENGGARA,KOTA BAUBAU,7472,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",24
SULAWESI TENGGARA,KOTA BAUBAU,7472,Pemulung,"1,185"
SULAWESI TENGGARA,KOTA BAUBAU,7472,Lainnya,178
GORONTALO,BOALEMO,7501,Pertanian tanaman padi & palawija,"7,469"
GORONTALO,BOALEMO,7501,Hortikultura,237
GORONTALO,BOALEMO,7501,Perkebunan,913
GORONTALO,BOALEMO,7501,Perikanan Tangkap,763
GORONTALO,BOALEMO,7501,Perikanan Budidaya,9
GORONTALO,BOALEMO,7501,Peternakan,58
GORONTALO,BOALEMO,7501,Kehutanan/ pertanian lainnya,108
GORONTALO,BOALEMO,7501,Pertambangan /penggalian,319
GORONTALO,BOALEMO,7501,Industri pengolahan,490
GORONTALO,BOALEMO,7501,Listrik dan gas,7
GORONTALO,BOALEMO,7501,Bangunan /konstruksi,434
GORONTALO,BOALEMO,7501,Perdagangan,267
GORONTALO,BOALEMO,7501,Hotel dan rumah makan,23
GORONTALO,BOALEMO,7501,Transportasi dan pergudangan,382
GORONTALO,BOALEMO,7501,Informasi & komunikasi,4
GORONTALO,BOALEMO,7501,Keuangan dan asuransi,9
GORONTALO,BOALEMO,7501,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",25
GORONTALO,BOALEMO,7501,Pemulung,663
GORONTALO,BOALEMO,7501,Lainnya,332
GORONTALO,GORONTALO,7502,Pertanian tanaman padi & palawija,"16,746"
GORONTALO,GORONTALO,7502,Hortikultura,"1,550"
GORONTALO,GORONTALO,7502,Perkebunan,"2,484"
GORONTALO,GORONTALO,7502,Perikanan Tangkap,"1,679"
GORONTALO,GORONTALO,7502,Perikanan Budidaya,50
GORONTALO,GORONTALO,7502,Peternakan,105
GORONTALO,GORONTALO,7502,Kehutanan/ pertanian lainnya,149
GORONTALO,GORONTALO,7502,Pertambangan /penggalian,979
GORONTALO,GORONTALO,7502,Industri pengolahan,"1,512"
GORONTALO,GORONTALO,7502,Listrik dan gas,67
GORONTALO,GORONTALO,7502,Bangunan /konstruksi,"2,821"
GORONTALO,GORONTALO,7502,Perdagangan,"2,528"
GORONTALO,GORONTALO,7502,Hotel dan rumah makan,110
GORONTALO,GORONTALO,7502,Transportasi dan pergudangan,"3,071"
GORONTALO,GORONTALO,7502,Informasi & komunikasi,16
GORONTALO,GORONTALO,7502,Keuangan dan asuransi,27
GORONTALO,GORONTALO,7502,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",58
GORONTALO,GORONTALO,7502,Pemulung,"2,810"
GORONTALO,GORONTALO,7502,Lainnya,"1,768"
GORONTALO,POHUWATO,7503,Pertanian tanaman padi & palawija,"4,643"
GORONTALO,POHUWATO,7503,Hortikultura,78
GORONTALO,POHUWATO,7503,Perkebunan,"1,090"
GORONTALO,POHUWATO,7503,Perikanan Tangkap,829
GORONTALO,POHUWATO,7503,Perikanan Budidaya,57
GORONTALO,POHUWATO,7503,Peternakan,27
GORONTALO,POHUWATO,7503,Kehutanan/ pertanian lainnya,216
GORONTALO,POHUWATO,7503,Pertambangan /penggalian,907
GORONTALO,POHUWATO,7503,Industri pengolahan,244
GORONTALO,POHUWATO,7503,Listrik dan gas,9
GORONTALO,POHUWATO,7503,Bangunan /konstruksi,417
GORONTALO,POHUWATO,7503,Perdagangan,293
GORONTALO,POHUWATO,7503,Hotel dan rumah makan,24
GORONTALO,POHUWATO,7503,Transportasi dan pergudangan,467
GORONTALO,POHUWATO,7503,Informasi & komunikasi,5
GORONTALO,POHUWATO,7503,Keuangan dan asuransi,8
GORONTALO,POHUWATO,7503,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",16
GORONTALO,POHUWATO,7503,Pemulung,633
GORONTALO,POHUWATO,7503,Lainnya,119
GORONTALO,BONE BOLANGO,7504,Pertanian tanaman padi & palawija,"2,812"
GORONTALO,BONE BOLANGO,7504,Hortikultura,762
GORONTALO,BONE BOLANGO,7504,Perkebunan,"1,311"
GORONTALO,BONE BOLANGO,7504,Perikanan Tangkap,878
GORONTALO,BONE BOLANGO,7504,Perikanan Budidaya,15
GORONTALO,BONE BOLANGO,7504,Peternakan,34
GORONTALO,BONE BOLANGO,7504,Kehutanan/ pertanian lainnya,118
GORONTALO,BONE BOLANGO,7504,Pertambangan /penggalian,842
GORONTALO,BONE BOLANGO,7504,Industri pengolahan,347
GORONTALO,BONE BOLANGO,7504,Listrik dan gas,10
GORONTALO,BONE BOLANGO,7504,Bangunan /konstruksi,"1,497"
GORONTALO,BONE BOLANGO,7504,Perdagangan,527
GORONTALO,BONE BOLANGO,7504,Hotel dan rumah makan,25
GORONTALO,BONE BOLANGO,7504,Transportasi dan pergudangan,967
GORONTALO,BONE BOLANGO,7504,Informasi & komunikasi,3
GORONTALO,BONE BOLANGO,7504,Keuangan dan asuransi,12
GORONTALO,BONE BOLANGO,7504,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",11
GORONTALO,BONE BOLANGO,7504,Pemulung,"1,105"
GORONTALO,BONE BOLANGO,7504,Lainnya,355
GORONTALO,GORONTALO UTARA,7505,Pertanian tanaman padi & palawija,"4,847"
GORONTALO,GORONTALO UTARA,7505,Hortikultura,475
GORONTALO,GORONTALO UTARA,7505,Perkebunan,704
GORONTALO,GORONTALO UTARA,7505,Perikanan Tangkap,"1,296"
GORONTALO,GORONTALO UTARA,7505,Perikanan Budidaya,59
GORONTALO,GORONTALO UTARA,7505,Peternakan,13
GORONTALO,GORONTALO UTARA,7505,Kehutanan/ pertanian lainnya,516
GORONTALO,GORONTALO UTARA,7505,Pertambangan /penggalian,345
GORONTALO,GORONTALO UTARA,7505,Industri pengolahan,280
GORONTALO,GORONTALO UTARA,7505,Listrik dan gas,8
GORONTALO,GORONTALO UTARA,7505,Bangunan /konstruksi,474
GORONTALO,GORONTALO UTARA,7505,Perdagangan,380
GORONTALO,GORONTALO UTARA,7505,Hotel dan rumah makan,13
GORONTALO,GORONTALO UTARA,7505,Transportasi dan pergudangan,518
GORONTALO,GORONTALO UTARA,7505,Informasi & komunikasi,4
GORONTALO,GORONTALO UTARA,7505,Keuangan dan asuransi,2
GORONTALO,GORONTALO UTARA,7505,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",8
GORONTALO,GORONTALO UTARA,7505,Pemulung,417
GORONTALO,GORONTALO UTARA,7505,Lainnya,191
GORONTALO,KOTA GORONTALO,7571,Pertanian tanaman padi & palawija,509
GORONTALO,KOTA GORONTALO,7571,Hortikultura,93
GORONTALO,KOTA GORONTALO,7571,Perkebunan,53
GORONTALO,KOTA GORONTALO,7571,Perikanan Tangkap,657
GORONTALO,KOTA GORONTALO,7571,Perikanan Budidaya,36
GORONTALO,KOTA GORONTALO,7571,Peternakan,16
GORONTALO,KOTA GORONTALO,7571,Kehutanan/ pertanian lainnya,20
GORONTALO,KOTA GORONTALO,7571,Pertambangan /penggalian,132
GORONTALO,KOTA GORONTALO,7571,Industri pengolahan,495
GORONTALO,KOTA GORONTALO,7571,Listrik dan gas,34
GORONTALO,KOTA GORONTALO,7571,Bangunan /konstruksi,"1,519"
GORONTALO,KOTA GORONTALO,7571,Perdagangan,"1,387"
GORONTALO,KOTA GORONTALO,7571,Hotel dan rumah makan,81
GORONTALO,KOTA GORONTALO,7571,Transportasi dan pergudangan,"2,913"
GORONTALO,KOTA GORONTALO,7571,Informasi & komunikasi,14
GORONTALO,KOTA GORONTALO,7571,Keuangan dan asuransi,18
GORONTALO,KOTA GORONTALO,7571,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",27
GORONTALO,KOTA GORONTALO,7571,Pemulung,"2,091"
GORONTALO,KOTA GORONTALO,7571,Lainnya,289
SULAWESI BARAT,MAJENE,7601,Pertanian tanaman padi & palawija,"1,546"
SULAWESI BARAT,MAJENE,7601,Hortikultura,527
SULAWESI BARAT,MAJENE,7601,Perkebunan,"4,360"
SULAWESI BARAT,MAJENE,7601,Perikanan Tangkap,"2,799"
SULAWESI BARAT,MAJENE,7601,Perikanan Budidaya,27
SULAWESI BARAT,MAJENE,7601,Peternakan,827
SULAWESI BARAT,MAJENE,7601,Kehutanan/ pertanian lainnya,35
SULAWESI BARAT,MAJENE,7601,Pertambangan /penggalian,51
SULAWESI BARAT,MAJENE,7601,Industri pengolahan,703
SULAWESI BARAT,MAJENE,7601,Listrik dan gas,28
SULAWESI BARAT,MAJENE,7601,Bangunan /konstruksi,"1,423"
SULAWESI BARAT,MAJENE,7601,Perdagangan,836
SULAWESI BARAT,MAJENE,7601,Hotel dan rumah makan,27
SULAWESI BARAT,MAJENE,7601,Transportasi dan pergudangan,922
SULAWESI BARAT,MAJENE,7601,Informasi & komunikasi,2
SULAWESI BARAT,MAJENE,7601,Keuangan dan asuransi,4
SULAWESI BARAT,MAJENE,7601,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",50
SULAWESI BARAT,MAJENE,7601,Pemulung,697
SULAWESI BARAT,MAJENE,7601,Lainnya,136
SULAWESI BARAT,POLEWALI MANDAR,7602,Pertanian tanaman padi & palawija,"6,051"
SULAWESI BARAT,POLEWALI MANDAR,7602,Hortikultura,396
SULAWESI BARAT,POLEWALI MANDAR,7602,Perkebunan,"16,080"
SULAWESI BARAT,POLEWALI MANDAR,7602,Perikanan Tangkap,"2,492"
SULAWESI BARAT,POLEWALI MANDAR,7602,Perikanan Budidaya,252
SULAWESI BARAT,POLEWALI MANDAR,7602,Peternakan,"1,547"
SULAWESI BARAT,POLEWALI MANDAR,7602,Kehutanan/ pertanian lainnya,44
SULAWESI BARAT,POLEWALI MANDAR,7602,Pertambangan /penggalian,336
SULAWESI BARAT,POLEWALI MANDAR,7602,Industri pengolahan,"2,150"
SULAWESI BARAT,POLEWALI MANDAR,7602,Listrik dan gas,15
SULAWESI BARAT,POLEWALI MANDAR,7602,Bangunan /konstruksi,"2,021"
SULAWESI BARAT,POLEWALI MANDAR,7602,Perdagangan,"1,925"
SULAWESI BARAT,POLEWALI MANDAR,7602,Hotel dan rumah makan,33
SULAWESI BARAT,POLEWALI MANDAR,7602,Transportasi dan pergudangan,"2,054"
SULAWESI BARAT,POLEWALI MANDAR,7602,Informasi & komunikasi,17
SULAWESI BARAT,POLEWALI MANDAR,7602,Keuangan dan asuransi,16
SULAWESI BARAT,POLEWALI MANDAR,7602,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",53
SULAWESI BARAT,POLEWALI MANDAR,7602,Pemulung,"1,400"
SULAWESI BARAT,POLEWALI MANDAR,7602,Lainnya,192
SULAWESI BARAT,MAMASA,7603,Pertanian tanaman padi & palawija,"9,312"
SULAWESI BARAT,MAMASA,7603,Hortikultura,68
SULAWESI BARAT,MAMASA,7603,Perkebunan,"8,110"
SULAWESI BARAT,MAMASA,7603,Perikanan Tangkap,2
SULAWESI BARAT,MAMASA,7603,Perikanan Budidaya,5
SULAWESI BARAT,MAMASA,7603,Peternakan,620
SULAWESI BARAT,MAMASA,7603,Kehutanan/ pertanian lainnya,57
SULAWESI BARAT,MAMASA,7603,Pertambangan /penggalian,65
SULAWESI BARAT,MAMASA,7603,Industri pengolahan,94
SULAWESI BARAT,MAMASA,7603,Listrik dan gas,7
SULAWESI BARAT,MAMASA,7603,Bangunan /konstruksi,450
SULAWESI BARAT,MAMASA,7603,Perdagangan,105
SULAWESI BARAT,MAMASA,7603,Hotel dan rumah makan,26
SULAWESI BARAT,MAMASA,7603,Transportasi dan pergudangan,199
SULAWESI BARAT,MAMASA,7603,Informasi & komunikasi,2
SULAWESI BARAT,MAMASA,7603,Keuangan dan asuransi,2
SULAWESI BARAT,MAMASA,7603,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",39
SULAWESI BARAT,MAMASA,7603,Pemulung,119
SULAWESI BARAT,MAMASA,7603,Lainnya,90
SULAWESI BARAT,MAMUJU,7604,Pertanian tanaman padi & palawija,"3,756"
SULAWESI BARAT,MAMUJU,7604,Hortikultura,268
SULAWESI BARAT,MAMUJU,7604,Perkebunan,"8,440"
SULAWESI BARAT,MAMUJU,7604,Perikanan Tangkap,"1,155"
SULAWESI BARAT,MAMUJU,7604,Perikanan Budidaya,227
SULAWESI BARAT,MAMUJU,7604,Peternakan,181
SULAWESI BARAT,MAMUJU,7604,Kehutanan/ pertanian lainnya,65
SULAWESI BARAT,MAMUJU,7604,Pertambangan /penggalian,97
SULAWESI BARAT,MAMUJU,7604,Industri pengolahan,355
SULAWESI BARAT,MAMUJU,7604,Listrik dan gas,12
SULAWESI BARAT,MAMUJU,7604,Bangunan /konstruksi,"1,104"
SULAWESI BARAT,MAMUJU,7604,Perdagangan,417
SULAWESI BARAT,MAMUJU,7604,Hotel dan rumah makan,23
SULAWESI BARAT,MAMUJU,7604,Transportasi dan pergudangan,416
SULAWESI BARAT,MAMUJU,7604,Informasi & komunikasi,0
SULAWESI BARAT,MAMUJU,7604,Keuangan dan asuransi,3
SULAWESI BARAT,MAMUJU,7604,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",20
SULAWESI BARAT,MAMUJU,7604,Pemulung,451
SULAWESI BARAT,MAMUJU,7604,Lainnya,92
SULAWESI BARAT,MAMUJU UTARA,7605,Pertanian tanaman padi & palawija,964
SULAWESI BARAT,MAMUJU UTARA,7605,Hortikultura,108
SULAWESI BARAT,MAMUJU UTARA,7605,Perkebunan,"6,101"
SULAWESI BARAT,MAMUJU UTARA,7605,Perikanan Tangkap,396
SULAWESI BARAT,MAMUJU UTARA,7605,Perikanan Budidaya,42
SULAWESI BARAT,MAMUJU UTARA,7605,Peternakan,28
SULAWESI BARAT,MAMUJU UTARA,7605,Kehutanan/ pertanian lainnya,26
SULAWESI BARAT,MAMUJU UTARA,7605,Pertambangan /penggalian,56
SULAWESI BARAT,MAMUJU UTARA,7605,Industri pengolahan,108
SULAWESI BARAT,MAMUJU UTARA,7605,Listrik dan gas,2
SULAWESI BARAT,MAMUJU UTARA,7605,Bangunan /konstruksi,474
SULAWESI BARAT,MAMUJU UTARA,7605,Perdagangan,326
SULAWESI BARAT,MAMUJU UTARA,7605,Hotel dan rumah makan,8
SULAWESI BARAT,MAMUJU UTARA,7605,Transportasi dan pergudangan,169
SULAWESI BARAT,MAMUJU UTARA,7605,Informasi & komunikasi,0
SULAWESI BARAT,MAMUJU UTARA,7605,Keuangan dan asuransi,2
SULAWESI BARAT,MAMUJU UTARA,7605,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",13
SULAWESI BARAT,MAMUJU UTARA,7605,Pemulung,220
SULAWESI BARAT,MAMUJU UTARA,7605,Lainnya,100
SULAWESI BARAT,MAMUJU TENGAH,7606,Pertanian tanaman padi & palawija,"1,736"
SULAWESI BARAT,MAMUJU TENGAH,7606,Hortikultura,291
SULAWESI BARAT,MAMUJU TENGAH,7606,Perkebunan,"2,829"
SULAWESI BARAT,MAMUJU TENGAH,7606,Perikanan Tangkap,292
SULAWESI BARAT,MAMUJU TENGAH,7606,Perikanan Budidaya,82
SULAWESI BARAT,MAMUJU TENGAH,7606,Peternakan,90
SULAWESI BARAT,MAMUJU TENGAH,7606,Kehutanan/ pertanian lainnya,33
SULAWESI BARAT,MAMUJU TENGAH,7606,Pertambangan /penggalian,29
SULAWESI BARAT,MAMUJU TENGAH,7606,Industri pengolahan,196
SULAWESI BARAT,MAMUJU TENGAH,7606,Listrik dan gas,2
SULAWESI BARAT,MAMUJU TENGAH,7606,Bangunan /konstruksi,251
SULAWESI BARAT,MAMUJU TENGAH,7606,Perdagangan,138
SULAWESI BARAT,MAMUJU TENGAH,7606,Hotel dan rumah makan,6
SULAWESI BARAT,MAMUJU TENGAH,7606,Transportasi dan pergudangan,91
SULAWESI BARAT,MAMUJU TENGAH,7606,Informasi & komunikasi,1
SULAWESI BARAT,MAMUJU TENGAH,7606,Keuangan dan asuransi,1
SULAWESI BARAT,MAMUJU TENGAH,7606,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",4
SULAWESI BARAT,MAMUJU TENGAH,7606,Pemulung,97
SULAWESI BARAT,MAMUJU TENGAH,7606,Lainnya,65
MALUKU,MALUKU TENGGARA BARAT,8101,Pertanian tanaman padi & palawija,"6,050"
MALUKU,MALUKU TENGGARA BARAT,8101,Hortikultura,611
MALUKU,MALUKU TENGGARA BARAT,8101,Perkebunan,"1,880"
MALUKU,MALUKU TENGGARA BARAT,8101,Perikanan Tangkap,499
MALUKU,MALUKU TENGGARA BARAT,8101,Perikanan Budidaya,"1,059"
MALUKU,MALUKU TENGGARA BARAT,8101,Peternakan,9
MALUKU,MALUKU TENGGARA BARAT,8101,Kehutanan/ pertanian lainnya,77
MALUKU,MALUKU TENGGARA BARAT,8101,Pertambangan /penggalian,36
MALUKU,MALUKU TENGGARA BARAT,8101,Industri pengolahan,27
MALUKU,MALUKU TENGGARA BARAT,8101,Listrik dan gas,4
MALUKU,MALUKU TENGGARA BARAT,8101,Bangunan /konstruksi,253
MALUKU,MALUKU TENGGARA BARAT,8101,Perdagangan,99
MALUKU,MALUKU TENGGARA BARAT,8101,Hotel dan rumah makan,1
MALUKU,MALUKU TENGGARA BARAT,8101,Transportasi dan pergudangan,236
MALUKU,MALUKU TENGGARA BARAT,8101,Informasi & komunikasi,3
MALUKU,MALUKU TENGGARA BARAT,8101,Keuangan dan asuransi,2
MALUKU,MALUKU TENGGARA BARAT,8101,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",30
MALUKU,MALUKU TENGGARA BARAT,8101,Pemulung,122
MALUKU,MALUKU TENGGARA BARAT,8101,Lainnya,46
MALUKU,MALUKU TENGGARA,8102,Pertanian tanaman padi & palawija,"4,772"
MALUKU,MALUKU TENGGARA,8102,Hortikultura,92
MALUKU,MALUKU TENGGARA,8102,Perkebunan,42
MALUKU,MALUKU TENGGARA,8102,Perikanan Tangkap,410
MALUKU,MALUKU TENGGARA,8102,Perikanan Budidaya,451
MALUKU,MALUKU TENGGARA,8102,Peternakan,4
MALUKU,MALUKU TENGGARA,8102,Kehutanan/ pertanian lainnya,26
MALUKU,MALUKU TENGGARA,8102,Pertambangan /penggalian,8
MALUKU,MALUKU TENGGARA,8102,Industri pengolahan,25
MALUKU,MALUKU TENGGARA,8102,Listrik dan gas,10
MALUKU,MALUKU TENGGARA,8102,Bangunan /konstruksi,259
MALUKU,MALUKU TENGGARA,8102,Perdagangan,104
MALUKU,MALUKU TENGGARA,8102,Hotel dan rumah makan,0
MALUKU,MALUKU TENGGARA,8102,Transportasi dan pergudangan,248
MALUKU,MALUKU TENGGARA,8102,Informasi & komunikasi,2
MALUKU,MALUKU TENGGARA,8102,Keuangan dan asuransi,2
MALUKU,MALUKU TENGGARA,8102,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",17
MALUKU,MALUKU TENGGARA,8102,Pemulung,76
MALUKU,MALUKU TENGGARA,8102,Lainnya,4
MALUKU,MALUKU TENGAH,8103,Pertanian tanaman padi & palawija,"10,355"
MALUKU,MALUKU TENGAH,8103,Hortikultura,"1,631"
MALUKU,MALUKU TENGAH,8103,Perkebunan,"8,607"
MALUKU,MALUKU TENGAH,8103,Perikanan Tangkap,"2,810"
MALUKU,MALUKU TENGAH,8103,Perikanan Budidaya,103
MALUKU,MALUKU TENGAH,8103,Peternakan,88
MALUKU,MALUKU TENGAH,8103,Kehutanan/ pertanian lainnya,541
MALUKU,MALUKU TENGAH,8103,Pertambangan /penggalian,236
MALUKU,MALUKU TENGAH,8103,Industri pengolahan,884
MALUKU,MALUKU TENGAH,8103,Listrik dan gas,33
MALUKU,MALUKU TENGAH,8103,Bangunan /konstruksi,"1,363"
MALUKU,MALUKU TENGAH,8103,Perdagangan,"1,051"
MALUKU,MALUKU TENGAH,8103,Hotel dan rumah makan,24
MALUKU,MALUKU TENGAH,8103,Transportasi dan pergudangan,"2,080"
MALUKU,MALUKU TENGAH,8103,Informasi & komunikasi,5
MALUKU,MALUKU TENGAH,8103,Keuangan dan asuransi,14
MALUKU,MALUKU TENGAH,8103,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",69
MALUKU,MALUKU TENGAH,8103,Pemulung,561
MALUKU,MALUKU TENGAH,8103,Lainnya,501
MALUKU,BURU,8104,Pertanian tanaman padi & palawija,"1,184"
MALUKU,BURU,8104,Hortikultura,171
MALUKU,BURU,8104,Perkebunan,"3,896"
MALUKU,BURU,8104,Perikanan Tangkap,381
MALUKU,BURU,8104,Perikanan Budidaya,4
MALUKU,BURU,8104,Peternakan,15
MALUKU,BURU,8104,Kehutanan/ pertanian lainnya,213
MALUKU,BURU,8104,Pertambangan /penggalian,391
MALUKU,BURU,8104,Industri pengolahan,639
MALUKU,BURU,8104,Listrik dan gas,3
MALUKU,BURU,8104,Bangunan /konstruksi,299
MALUKU,BURU,8104,Perdagangan,162
MALUKU,BURU,8104,Hotel dan rumah makan,8
MALUKU,BURU,8104,Transportasi dan pergudangan,239
MALUKU,BURU,8104,Informasi & komunikasi,0
MALUKU,BURU,8104,Keuangan dan asuransi,0
MALUKU,BURU,8104,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",11
MALUKU,BURU,8104,Pemulung,139
MALUKU,BURU,8104,Lainnya,68
MALUKU,KEPULAUAN ARU,8105,Pertanian tanaman padi & palawija,"2,764"
MALUKU,KEPULAUAN ARU,8105,Hortikultura,46
MALUKU,KEPULAUAN ARU,8105,Perkebunan,714
MALUKU,KEPULAUAN ARU,8105,Perikanan Tangkap,"1,848"
MALUKU,KEPULAUAN ARU,8105,Perikanan Budidaya,181
MALUKU,KEPULAUAN ARU,8105,Peternakan,3
MALUKU,KEPULAUAN ARU,8105,Kehutanan/ pertanian lainnya,188
MALUKU,KEPULAUAN ARU,8105,Pertambangan /penggalian,26
MALUKU,KEPULAUAN ARU,8105,Industri pengolahan,15
MALUKU,KEPULAUAN ARU,8105,Listrik dan gas,4
MALUKU,KEPULAUAN ARU,8105,Bangunan /konstruksi,214
MALUKU,KEPULAUAN ARU,8105,Perdagangan,57
MALUKU,KEPULAUAN ARU,8105,Hotel dan rumah makan,0
MALUKU,KEPULAUAN ARU,8105,Transportasi dan pergudangan,96
MALUKU,KEPULAUAN ARU,8105,Informasi & komunikasi,0
MALUKU,KEPULAUAN ARU,8105,Keuangan dan asuransi,1
